
**===== Multi-Run PSO with Local Optimizer Is Used ========**

 Run	 RMSE1		 RMSE2
1	2.243060	1.765186
2	1.710107	1.631742
3	1.049819	0.941676
4	0.812050	0.800209
5	0.796868	0.790877

**================== PSO Parameters Used ==================**
seed1:21572
seed2:11243
dimension : 25
num_particles: 50
max_num_iterations per run allowed: 500
maxRun for multi-run PSO: 5
total wall-clock time: 60.000000
best rmse : 0.790877

**================= Optimal Model Parameters =================**
4989.460313
2.352292
-3434.969212
2324.185092
0.433607
0.003115
4.000000
7.000000
4999.992501
4.055500
8551.918134
6910.159911
1.054229
0.000000
4.000000
9.000000
4944.649466
2.402838
7427.083195
10399.254493
0.998064
0.003481
5.000000
10.000000
-0.237811

**================= DFT Energy and Fitted Energy =================**
17.089902	15.887006	16.126604	16.339048	0.269592	0.018063
19.089235	17.886240	18.125859	18.338933	0.218256	0.011804
21.088694	19.885627	20.125262	20.338841	0.180524	0.008024
24.088050	22.884909	23.124560	23.338732	0.140279	0.004776
27.087550	25.884358	26.124019	26.338649	0.112483	0.003013
5.147264	5.147264	4.500000	4.855930	5.141171	3.140900
5.246185	5.246185	4.600000	4.955930	4.969657	2.886330
5.345146	5.345146	4.700000	5.055930	4.810492	2.658176
5.444144	5.444144	4.800000	5.155930	4.650359	2.453060
5.543179	5.543179	4.900000	5.255930	4.506709	2.268115
5.642248	5.642248	5.000000	5.355930	4.364317	2.100895
5.741349	5.741349	5.100000	5.455930	4.230952	1.949310
5.840480	5.840480	5.200000	5.555930	4.101348	1.811559
5.939641	5.939641	5.300000	5.655930	3.981006	1.686092
6.038830	6.038830	5.400000	5.755930	3.870843	1.571564
6.138044	6.138044	5.500000	5.855930	3.756382	1.466807
6.634472	6.634472	6.000000	6.355930	3.244972	1.058011
7.131398	7.131398	6.500000	6.855930	2.817465	0.783187
7.628727	7.628727	7.000000	7.355930	2.453545	0.592322
8.126383	8.126383	7.500000	7.855930	2.165393	0.456234
8.624310	8.624310	8.000000	8.355930	1.928993	0.357039
9.620810	9.620810	9.000000	9.355930	1.523966	0.227692
10.617968	10.617968	10.000000	10.355930	1.255433	0.151876
11.615614	11.615614	11.000000	11.355930	1.067509	0.105098
12.613634	12.613634	12.000000	12.355930	0.861997	0.074993
13.611944	13.611944	13.000000	13.355930	0.746491	0.054919
15.109828	15.109828	14.500000	14.855930	0.606065	0.035851
16.608094	16.608094	16.000000	16.355930	0.499945	0.024377
18.606217	18.606217	18.000000	18.355930	0.397174	0.015343
20.604704	20.604704	20.000000	20.355930	0.323385	0.010130
23.602915	23.602915	23.000000	23.355930	0.246409	0.005832
26.601529	26.601529	26.000000	26.355930	0.194352	0.003589
29.600424	29.600424	29.000000	29.355930	0.157521	0.002327
32.599523	32.599523	32.000000	32.355930	0.130510	0.001574
35.598773	35.598773	35.000000	35.355930	0.110138	0.001103
2.336912	2.336912	2.800000	2.444070	5.547574	6.500702
2.384239	2.384239	2.850000	2.494070	2.890166	3.301488
2.431673	2.431673	2.900000	2.544070	0.613472	0.630675
2.479208	2.479208	2.950000	2.594070	-1.327147	-1.589480
2.526837	2.526837	3.000000	2.644070	-2.967040	-3.424841
2.622362	2.622362	3.100000	2.744070	-5.506741	-6.156981
2.718208	2.718208	3.200000	2.844070	-7.271685	-7.922716
2.814344	2.814344	3.300000	2.944070	-8.451606	-8.984209
2.910740	2.910740	3.400000	3.044070	-9.174409	-9.535420
3.007371	3.007371	3.500000	3.144070	-9.589352	-9.720513
3.104215	3.104215	3.600000	3.244070	-9.769468	-9.646879
3.201254	3.201254	3.700000	3.344070	-9.761388	-9.394516
3.298470	3.298470	3.800000	3.444070	-9.627050	-9.022877
3.395847	3.395847	3.900000	3.544070	-9.407803	-8.575950
3.493372	3.493372	4.000000	3.644070	-9.139562	-8.086047
3.688821	3.688821	4.200000	3.844070	-8.489698	-7.064625
3.884733	3.884733	4.400000	4.044070	-7.800921	-6.076116
4.179327	4.179327	4.700000	4.344070	-6.812254	-4.765178
4.474639	4.474639	5.000000	4.644070	-5.945378	-3.699930
4.968075	4.968075	5.500000	5.144070	-4.757978	-2.416139
5.462704	5.462704	6.000000	5.644070	-3.875376	-1.590191
6.454447	6.454447	7.000000	6.644070	-2.745909	-0.721456
7.448397	7.448397	8.000000	7.644070	-2.047362	-0.349367
9.440133	9.440133	10.000000	9.644070	-1.279462	-0.094969
12.432713	12.432713	13.000000	12.644070	-0.756383	-0.015672
16.427030	16.427030	17.000000	16.644070	-0.440911	-0.000156
20.923233	20.923233	21.500000	21.144070	-0.272806	0.001424
26.420347	26.420347	27.000000	26.644070	-0.170566	0.001056
32.418316	32.418316	33.000000	32.644070	-0.112122	0.000633
3.198218	3.198218	3.124907	3.100231	5.046914	4.976098
3.246705	3.246705	3.174514	3.150227	4.344226	4.250555
3.295238	3.295238	3.224134	3.200224	3.739206	3.618629
3.343815	3.343815	3.273766	3.250220	3.221878	3.068769
3.392432	3.392432	3.323408	3.300217	2.776747	2.590848
3.441089	3.441089	3.373061	3.350214	2.395936	2.175984
3.489784	3.489784	3.422724	3.400210	2.070896	1.816382
3.587282	3.587282	3.522079	3.500204	1.539385	1.236414
3.684915	3.684915	3.621469	3.600199	1.161089	0.805569
3.782670	3.782670	3.720892	3.700193	0.883351	0.488806
3.880541	3.880541	3.820346	3.800188	0.695455	0.259055
3.978517	3.978517	3.919827	3.900183	0.557418	0.095410
4.076591	4.076591	4.019333	4.000179	0.460084	-0.018264
4.174757	4.174757	4.118864	4.100174	0.401313	-0.094400
4.273008	4.273008	4.218417	4.200170	0.356088	-0.142563
4.371338	4.371338	4.317990	4.300166	0.329208	-0.170091
4.469742	4.469742	4.417583	4.400163	0.308683	-0.182596
4.568216	4.568216	4.517194	4.500159	0.297741	-0.184355
5.061482	5.061482	5.015480	5.000143	0.302665	-0.121006
5.358040	5.358040	5.314606	5.300135	0.315759	-0.071301
5.654962	5.654962	5.613826	5.600128	0.318870	-0.029039
5.952193	5.952193	5.913124	5.900121	0.320579	0.003401
6.249688	6.249688	6.212491	6.200115	0.301863	0.026734
6.547411	6.547411	6.511915	6.500110	0.276191	0.042620
6.845334	6.845334	6.811391	6.800105	0.248389	0.052793
7.143430	7.143430	7.110910	7.100101	0.240266	0.058749
7.441680	7.441680	7.410468	7.400097	0.225504	0.061676
7.740064	7.740064	7.710061	7.700093	0.219193	0.062477
8.038569	8.038569	8.009684	8.000089	0.193977	0.061820
8.536310	8.536310	8.509115	8.500084	0.162710	0.058746
9.034301	9.034301	9.008609	9.000079	0.122125	0.054400
9.532502	9.532502	9.508157	9.500075	0.126514	0.049615
10.030882	10.030882	10.007749	10.000072	0.117621	0.044842
10.529416	10.529416	10.507380	10.500068	0.114238	0.040315
11.028082	11.028082	11.007045	11.000065	0.104542	0.036141
3.105708	3.105708	3.601540	3.245610	-9.770754	-9.644172
3.075158	3.136788	3.601540	3.245850	-9.771819	-9.650024
3.045190	3.168343	3.601540	3.246572	-9.781463	-9.667457
3.015858	3.200322	3.601540	3.247773	-9.806989	-9.696102
2.987218	3.232674	3.601540	3.249451	-9.840974	-9.735357
2.959326	3.265349	3.601540	3.251605	-9.882124	-9.784388
2.932237	3.298298	3.601540	3.254229	-9.927405	-9.842151
2.906007	3.331474	3.601540	3.257321	-9.978737	-9.907405
2.880691	3.364830	3.601540	3.260874	-10.036541	-9.978738
2.856346	3.398320	3.601540	3.264883	-10.099686	-10.054585
2.833026	3.431901	3.601540	3.269342	-10.165543	-10.133259
2.810787	3.465530	3.601540	3.274243	-10.231382	-10.212975
2.789680	3.499164	3.601540	3.279578	-10.299619	-10.291882
2.769758	3.532764	3.601540	3.285339	-10.359623	-10.368088
2.751071	3.566290	3.601540	3.291516	-10.415298	-10.439692
2.733667	3.599703	3.601540	3.298100	-10.465240	-10.504807
2.717593	3.632967	3.601540	3.305080	-10.508339	-10.561585
2.702892	3.666045	3.601540	3.312445	-10.543862	-10.608243
2.689605	3.698904	3.601540	3.320184	-10.567667	-10.643078
2.677768	3.731509	3.601540	3.328285	-10.578475	-10.664483
2.675040	3.739616	3.601540	3.330365	-10.579011	-10.667558
2.672405	3.747705	3.601540	3.332467	-10.578564	-10.669678
2.669864	3.755776	3.601540	3.334590	-10.577131	-10.670820
2.667416	3.763827	3.601540	3.336734	-10.574713	-10.670964
2.658579	3.795827	3.601540	3.345520	-10.555315	-10.661145
2.651283	3.827479	3.601540	3.354629	-10.518363	-10.633778
2.645549	3.858753	3.601540	3.364047	-10.463061	-10.587745
2.641394	3.889621	3.601540	3.373761	-10.388666	-10.522066
2.638832	3.920054	3.601540	3.383756	-10.294649	-10.435893
2.639430	3.994066	3.601540	3.409875	-9.969702	-10.126519
2.650002	4.064810	3.601540	3.437423	-9.509318	-9.677898
2.670351	4.131929	3.601540	3.466161	-8.923730	-9.088673
2.700103	4.195097	3.601540	3.495841	-8.213618	-8.363602
2.738728	4.254021	3.601540	3.526219	-7.393434	-7.513696
2.785572	4.308434	3.601540	3.557046	-6.477829	-6.555886
2.839881	4.358099	3.601540	3.588081	-5.489895	-5.512022
2.900835	4.402805	3.601540	3.619085	-4.458115	-4.407278
2.967576	4.442365	3.601540	3.649825	-3.399390	-3.268218
3.039232	4.476619	3.601540	3.680078	-2.332650	-2.120876
3.114939	4.505430	3.601540	3.709627	-1.271775	-0.989146
3.193853	4.528684	3.601540	3.738268	-0.247310	0.106351
3.275164	4.546291	3.601540	3.765804	0.750465	1.148863
3.358103	4.558182	3.601540	3.792054	1.700505	2.125638
3.441943	4.564312	3.601540	3.816845	2.596800	3.027679
3.526005	4.564658	3.601540	3.840020	3.433909	3.849278
3.609656	4.559218	3.601540	3.861431	4.202643	4.587426
3.692308	4.548013	3.601540	3.880948	4.905728	5.241192
3.163026	3.163026	3.126298	3.078958	4.413646	4.272538
3.192152	3.192152	3.155763	3.108872	3.990607	3.841495
3.221294	3.221294	3.185238	3.138787	3.604175	3.445893
3.250452	3.250452	3.214723	3.168704	3.252246	3.083001
3.279624	3.279624	3.244217	3.198622	2.932508	2.750298
3.308812	3.308812	3.273720	3.228542	2.638495	2.445456
3.338014	3.338014	3.303232	3.258463	2.373244	2.166325
3.367230	3.367230	3.332753	3.288386	2.132878	1.910916
3.396459	3.396459	3.362282	3.318310	1.914761	1.677395
3.425702	3.425702	3.391820	3.348236	1.716585	1.464064
3.454958	3.454958	3.421365	3.378163	1.535683	1.269353
3.484227	3.484227	3.450919	3.408091	1.358000	1.091813
3.533035	3.533035	3.500192	3.457974	1.118838	0.830473
3.581876	3.581876	3.549485	3.507860	0.917478	0.607546
3.630749	3.630749	3.598797	3.557750	0.744695	0.418116
3.679652	3.679652	3.648129	3.607642	0.599634	0.257870
3.728584	3.728584	3.697478	3.657538	0.477517	0.123022
3.777544	3.777544	3.746844	3.707436	0.376245	0.010249
3.826530	3.826530	3.796227	3.757337	0.298568	-0.083362
3.875543	3.875543	3.845626	3.807241	0.234068	-0.160368
3.924581	3.924581	3.895041	3.857147	0.179561	-0.223010
3.973643	3.973643	3.944470	3.907056	0.134691	-0.273251
4.071834	4.071834	4.043370	4.006879	0.071140	-0.343196
4.170112	4.170112	4.142323	4.106712	0.041742	-0.381538
4.268470	4.268470	4.241325	4.206552	0.023704	-0.396936
4.366902	4.366902	4.340373	4.306400	0.020322	-0.395976
4.465404	4.465404	4.439464	4.406255	0.019968	-0.383642
4.563971	4.563971	4.538595	4.506116	0.027661	-0.363686
4.662600	4.662600	4.637763	4.605983	0.043750	-0.338908
4.761285	4.761285	4.736965	4.705856	0.051460	-0.311378
4.860024	4.860024	4.836201	4.805734	0.069428	-0.282608
4.958814	4.958814	4.935468	4.905618	0.089204	-0.253683
5.057651	5.057651	5.034763	5.005505	0.104098	-0.225365
5.304935	5.304935	5.283119	5.255243	0.143297	-0.160188
5.552462	5.552462	5.531622	5.505005	0.177115	-0.105532
5.800201	5.800201	5.780254	5.754788	0.191778	-0.061821
6.048127	6.048127	6.029000	6.004589	0.196728	-0.027970
6.296216	6.296216	6.277845	6.254405	0.196866	-0.002405
6.544451	6.544451	6.526779	6.504236	0.184285	0.016470
6.792815	6.792815	6.775791	6.754079	0.169647	0.030076
7.041295	7.041295	7.024873	7.003933	0.173003	0.039605
7.538557	7.538557	7.523220	7.503671	0.159631	0.050071
8.036158	8.036158	8.021773	8.003442	0.144295	0.053334
8.534040	8.534040	8.520495	8.503240	0.108373	0.052661
9.032156	9.032156	9.019359	9.003060	0.087586	0.049961
9.530469	9.530469	9.518342	9.502899	0.097027	0.046325
10.028950	10.028950	10.017427	10.002754	0.092285	0.042369
10.527575	10.527575	10.516598	10.502623	0.092276	0.038431
11.026325	11.026325	11.015845	11.002503	0.085530	0.034690
2.218593	3.708800	2.900000	2.921761	4.259424	3.839191
2.266828	3.758171	2.950000	2.971395	2.588211	2.175168
2.315137	3.807557	3.000000	3.021041	1.182584	0.794196
2.363517	3.856960	3.050000	3.070698	0.011021	-0.346988
2.411963	3.906378	3.100000	3.120366	-0.959297	-1.284748
2.460472	3.955810	3.150000	3.170045	-1.765855	-2.049776
2.509038	4.005257	3.200000	3.219734	-2.425341	-2.668059
2.557660	4.054717	3.250000	3.269432	-2.956508	-3.161673
2.606335	4.104190	3.300000	3.319139	-3.386187	-3.549421
2.703828	4.203174	3.400000	3.418580	-3.981197	-4.069196
2.801498	4.302204	3.500000	3.518051	-4.312791	-4.329984
2.899327	4.401279	3.600000	3.617553	-4.457168	-4.407210
2.997300	4.500394	3.700000	3.717080	-4.468995	-4.356492
3.095402	4.599548	3.800000	3.816633	-4.387525	-4.218855
3.193621	4.698738	3.900000	3.916208	-4.244685	-4.024498
3.291948	4.797961	4.000000	4.015805	-4.064256	-3.795542
3.390373	4.897216	4.100000	4.115421	-3.850495	-3.548059
3.488887	4.996501	4.200000	4.215055	-3.633241	-3.293591
3.784898	5.294516	4.500000	4.514054	-2.985919	-2.557725
4.279484	5.791664	5.000000	5.012653	-2.098930	-1.586327
4.775198	6.289264	5.500000	5.511505	-1.468287	-0.952775
5.271721	6.787217	6.000000	6.010548	-1.060076	-0.564104
6.266427	7.783910	7.000000	7.009043	-0.612484	-0.190075
7.262587	8.781354	8.000000	8.007914	-0.367564	-0.054567
8.259675	9.779321	9.000000	9.007035	-0.276593	-0.005000
9.257391	10.777665	10.000000	10.006332	-0.172931	0.012430
10.255552	11.776290	11.000000	11.005757	-0.113178	0.017450
11.254040	12.775130	12.000000	12.005277	-0.120213	0.017677
12.252774	13.774138	13.000000	13.004872	-0.081324	0.016166
